author,comment,publishedAt,likeCount,replyCount
@mrxtrail5369,"efek kolonialisme 350thn ternyata masih membekas di sebagian masy kita ..contoh buzer2 yg pesimistis , rerata lemah literasi, kerdil, cupu, gak punya visi, gak berani bercita cita besar, mengkerdilkan diri sendiri, suka di zona nyaman..IKN tonggak peradapan baru Bangsa  yg indonesia sentris..bukan jawa sentris..berpikirlah jauh kedepan gaess..mungkin smp masa depan cicit qt..",2023-10-07T11:28:15Z,1,1
@adrianpray123,Progresnya sudah 38%,2023-10-07T06:08:33Z,0,0
@UdinAlek,Ikn..yg.untung.siapa.<br>?,2023-10-07T05:38:22Z,0,1
@WahyuSynTan,Iya memang pantas Ibu kota di pindah ke Kalimantan 👍<br>Salam dari jawa barat,2023-10-07T05:29:34Z,1,0
@sumadiadira747,"Jakarta dijual saja, di kalimantan nyewa kan beres",2023-10-06T23:33:07Z,0,0
@saniamartiana28,Sblum nya gua mikir&quot; knpa jman presiden pak jokowi bnyak skli pmbangunan&quot; dan mikir&quot; sayng skli ngluarin uang buat itu mnding di bagi&quot; buat rakyat.<br><br>Tapi setelah saya paham..<br>Trnyata pemikiran saya salah besar..<br><br>Justru skarang sya sangat bangga dngan presiden pak jokowi ini . Btpa gigih nya bliau  untuk memajukan nengara indonesia ini biar msa depan negara ini jdi negara maju..❤❤,2023-10-06T09:39:29Z,0,0
@farizvanjava3343,"udah 40% ko kami yg tibggal di pasir udah mlihat sendiri tda cuma katanya tu.kalian2 yg konten cuma ngomong doank ga lihat sendiri ,konten2 cuma diam dijawa ga tmpat lokasi",2023-10-06T00:09:34Z,0,1
@farizvanjava3343,"pindah ibu kota udah di rencanakan oleh presiden bungkarno dulu ,yg pindah itu pusat pemetintahanya kl pusat petdagangan itu tetap dijakarta,semua negara juga bgitu america cina yg dekat saja malaysia udah beda pusat petdagNgan dan pusat pemetintahan",2023-10-06T00:02:58Z,0,0
@ahmadsaefullah2427,OK💜💜💜💜💜💜💜💜💜,2023-10-05T04:26:33Z,0,0
@Ardian969,"Biyuh, seneng tenan iso pindah emak kota negoro. <br>Jakarta wis mentok puuuuadet koyo cor coran. <br><br>Dan mbuktekno yen negoro kito, negoro indonesia kuwi pancen  NKRI Harga Mati.<br>Ben iso roto podho ngroso sak Nusantara ngrasakno pemerataan pembangunan. <br><br>Hebat hebat...jiaaaan hebat tenan pokoke Indonesiaku. 😊😊❤❤",2023-10-05T04:26:26Z,0,1
@rohimansyarullah3997,Ibukotanya rakyat Cina..😂😂😂😂😂😂,2023-10-05T04:00:12Z,0,2
@ALFIANDASYAR,"Pindah,karena sudah terlalu banyak yang macem &quot;sunaryo&quot; ,sunaryo jl kko harun said sungai buah jl rw monginsidi kalidoni Palembang",2023-10-04T14:49:05Z,0,0
@rizkysetiawan2733,"Langkah jooos pak Jokowi,biar kadrun plonga plongo,KL berani ke Kalimantan,orang Dayak siap betabas",2023-10-04T02:23:08Z,0,0
@ovo.zenius,Semoga para pejabat bahagia dan sejahtra di kalimantan.. dengan penuh kemanjaan nya..<br><br>Jangan lupa.. jangan kembali lagi ke pulau jawa yah 😃,2023-10-03T19:17:11Z,0,2
@riduaniman4638,"semoga proyek IKN berjalan dengan baik dan tidak ada oknum, biar bisa menjadi contoh bagi kota kota d dunia",2023-10-03T15:29:13Z,11,1
@rizkypicisan9541,KADRUN BAKAL SUSAH KLO MAU DEMO N BERBUAT ONAR LAGI DI IKN BISA2 DI POTONG KEPALANYA SAMA WARGA KALIMANTAN KLO KADRUN BIKIN RUSUH HE HE HE HE HE,2023-10-03T09:24:34Z,0,0
@ariyantosalim2396,nanti para pejabat makin kaya yahhh punya banyak fasilitas di jakarta maupun kalimantan dan punya sumber penghasilan baru dari sewa gedung bekas pemerintahan di jakarta kerennn.. jadi masyarakat kecil dapet apa?,2023-10-03T07:53:21Z,0,0
@ariyantosalim2396,kalau mau pemerintah bangun perumahan disana khusus buat warga yg tidak mampu dan benar&quot;dikasih rumah,2023-10-03T07:52:36Z,1,0
@ariyantosalim2396,intinya orang miskin akan tetap miskin orang kaya semakin kaya udah mah dikasih fasilitas rumah baru buat keluarga pejabat 😭😭😭😭😭😭😭,2023-10-03T07:51:25Z,0,1
@skwagiman9267,Orang ada yang bilang buat apa pindahin ibukota itu tandanya orang tidak mau atao ketinggalan haman now,2023-10-03T06:38:35Z,0,1
@rantoiswanto9806,Pindah pndah. Habis gitu pindah lagi sehabis   rusak . Pindah lagi <br>Utang lagi .. jual pulau. 😂😂,2023-10-02T17:58:43Z,0,1
@MusaAbdillah-o8n,Nusantara sebenarnya tanah rakyat atau tanah infestor,2023-10-02T17:24:46Z,0,1
@JembatanSukacita-sk3ov,Analisisnya dangkal dan tidak berimbang antara pro dan kontra,2023-10-02T01:24:16Z,0,0
@radenbandito7657,BATAG = Biar Anggaran Tekor Asal Gaya,2023-10-01T09:45:23Z,0,2
@LiyaSyari,"Ibu kota indonesia, tapi yang punya CINA wkkwkwkw",2023-10-01T08:05:25Z,0,5
@yzxahoyyy7684,"Berarti selama ini saya salah tanggap, maafkan saya",2023-09-30T07:27:59Z,0,1
@Maritaazr,Sekarang tujuan hidup gw jadi ibu kost di ikn wkwk karna kebetulan gw punya tanah di sekitaran ikn,2023-09-29T13:13:09Z,0,0
@bagushermanto8269,Bohong. IKN adalah strategi cina untuk mencaplok Indonesia. Waspadalah..,2023-09-29T07:22:38Z,0,3
@Ruang_Storyy,"Sebenarnya ada sisi positif dan sisi negatif&#39;a juga sih..  Sisi positif&#39;a Kalimantan bisa menjadi Pelabuhan Ekonomi central of asean.. dan tentunya bisa mengurangi populasi penduduk dijawa jika ekonomi dikalimantan kedepan nya sudah merata,, Dampak negatifnya tanah kalimantan menjadi HGU dan HGB investor Asing yg jadi persoalan dampak nya pun bisa menjadi exploitasi Hutan dan mungkin Hutan Lindung pun bisa terpengaruh dampaknya jg&#39; menyebabkan dampak negatif terhadap Lingkungan flora dan fauna low ada yg bilang bisa mengurangi polusi jakarta lantas bagaimana dengan polusi kalimantam kedepan nya?? Apakah mungkin IKN bisa menyelesaikan persoalan polusi atau menjadi persoalan polusi baru??  Jika sudah Rampung pembangunan nya pemerintah harus merevisi ulang lagi apa yang harus dipindahkan ke IKN dan apa yg tidak seperlunya dipndahkan ke IKN..&#39;",2023-09-29T02:44:36Z,0,1
@itowasito2,"<a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a>IKN Kalimantan👍seperti Mimpi Indonesia Jaya",2023-09-28T07:11:25Z,0,0
@andihidayat6432,"Ibu Kota Konoha, yang akan memberikan Sumber daya lahan kepada asing dan oligarki dengan Bebas Pajak HGU dan HGB selama 170 tahun, sama seperti menggadaikan kedaulatan negara. dan ibu kota konoha yg baru akan lebih mudah diatur oleh china dan dihuni oleh pendatang asing.",2023-09-28T05:28:31Z,0,1
@Suwarno-og3my,"Jakarta  sdh  ga layak jadi  ibu  kota,,bermacam2  masalah ,,,,polusi  nx  aja  no  2 di  dunia,,,     solusi nx ya ikn,,,,,,,kalo ga  sekarang  apa nunggu  jkt  ttenggelam , ,,,,, presiden  setelah jokowi  blm tentu  mampu,,,,sekarang  sangat  tpat,,,,,,gitu lo  bro",2023-09-28T05:22:40Z,0,1
@ronin8068,Semoga Jakarta jadi lebih nyaman dg berkurangnya manusia yg gak bermutu.,2023-09-27T22:24:16Z,1,1
@agussalimagus8238,"Selama korupsi di Indonesia masih berkutu buku,,apa pun TDK akan berjalan... dan sll bermimpi..",2023-09-27T16:51:10Z,0,1
@rafaelshalom6538,"impian saya adalah pensiun di IKN. Semoga IKN bisa diselesaikan ya,tidak mandek di tangan presiden berikutnya.",2023-09-27T10:51:55Z,0,1
@Santaidulu36,"Mindahin ibu kota ke kalimantan, hanya alibi nya megawati cs agar bisa ngeruk kekayaan alam di sana, alasan agar pembangunan merata hanya alasan mereka, gk prlu mindahin ibu kota klo untuk pembangunan merata",2023-09-26T06:36:54Z,0,1
@ilambrayy5697,"Yang komen dukung IKN, mininmal logika pake, minimal mikir panjang buat kedepannya gimana, jangan cuman mikir bagus-bagus aja.",2023-09-26T06:02:00Z,0,1
@muhiskandar1736,Bismillahirrahmanirrahim<br><br>Semoga selesai dan bersih IKN NUSANTARA ini <br><br><br>Aaaaaammiiinnn 🤲🤲🤲,2023-09-26T02:55:00Z,0,1
@Saifubahri499,"pemindahan ibu kota IKN itu semata2 keinginan jokowi saat berkuasa, tp tdk mengkaculasi struktur APBN,  Dana jumbo utk pembangunan IKN akan menggerogoti APBN , ingat kt bukan negara kaya/ maju , ngk perlu sok negara kaya tp faktanya negara ngk punya dana. . .paling hutang lihat aja utang indonesia udh dkt 900 T. . . jgn 2 nanti ngk bs bayar hutang. buat apa bangun inves jumbo tp dananya hutang ？！  hutangnya mudah tp mengembalikannya susah dan  berat. . . pemborosan APBN dan hambur2kn duit . . .q yaqin di akhir pemerintahan jokowi ,hutang indonesia sdh capai 1000T. . . .",2023-09-26T00:26:28Z,0,1
@jala1976,Mel8hat narasi jnu.<br>Loh kok ada Banjir2nya.<br>Katanya mo ngatasi banjir di Jakarta. Ternyata kabur,2023-09-25T23:54:47Z,0,1
@hannygatot840,Klo yang ngeyel ngapain dipindah ke Kaltim 😜 😭😂🤣😩 bodoh dipelihara buta tuli lahir batin Krn JKT gak ideal lagi jadi ibukota NKRI 🇮🇩 MERDEKA urrrraaaaaaa 👍😜,2023-09-25T08:26:12Z,0,0
@irwanmubarok,mantap,2023-09-24T22:46:46Z,0,1
@fadrilGS28,Semoga IKN bisa menjadi ikon Indonesia maju dan berkembang sebagai kota modern terbesar di dunia nantinya,2023-09-23T10:41:48Z,0,1
@suryabagus5430,Semoga cina makin makmur dan sejahtera ya...,2023-09-23T06:39:09Z,0,2
@wiliandiansyah9353,"Investasi lokal harus di utamakan, terutama para pemilik tanah disnaa, sebisa mungkin itu di investasi saja, bukan dijual",2023-09-23T05:16:17Z,0,1
@AsqilaMen,Smoga bukan anie Baswedan yang jadi presiden bisa hancur itu proyek,2023-09-23T01:11:55Z,0,2
@hafidzmridwanx9974,yakin jadi xan sukses dlam waktu singkat doong,2023-09-22T17:14:53Z,0,1
@re.elbunny,&quot;Ngatasin banjir dan macet kok mindahin Ibu kota ke Kalimantan 😏&quot;<br>Kata orang yang paling ngerti dan paham mengatasi permasalahan yang kompleks di Jakarta.,2023-09-21T11:28:27Z,0,0
@MuhammadMukamil-mr9jq,Siap utang itung,2023-09-20T08:38:45Z,0,1
@user-pn3gk8es9d,"Mudahan saja bukan usulan orang aseng yaa,  karma kwatir  jadi mereka yg berkuasa",2023-09-19T17:50:55Z,0,1
@zakariazein9585,MENGHAYAL LAH TERUS ADMIN YA DNG BERBAGAI MACAM HAYALAN KONYOL MU ITU.,2023-09-19T05:34:01Z,0,0
@zakariazein9585,"GAK COCOK UTK BUAT ,&quot;IKN&quot; SAAT GLOBAL ECONOMIC  LAGI SEKARAT. TAK TERKECUALI INDONESIA JUGA IKUT TERIMBAS. LAIN WAKTU.... ENTAH LAH KALAU ADA NAWAITU PENGUASA NYA...",2023-09-19T05:32:45Z,0,0
@christinahandayani9024,"Klo IKN jd, kemungkinan jawa lbh lega, penuh harsp harga tanah dan rumah jd terjangkau",2023-09-19T01:22:41Z,0,1
@yosuafredrico,"Jujur aja video ini membuka mata dan pengetahuan umum kita tentang bagaimana tahapan pembangunan ibu kota Nusantara, salut sama pemerintah yang berani mengambil langkah berat dan terlihat tidak pasti ini, karena memang dimana ada high risk pasti ada high return",2023-09-18T13:38:52Z,3,0
@sambilngopi2038,"Boleh melakukan pembangunan tapi perlu di lihat ,selain banyak hutang dan bermanfaat ga bagi rakyat menengah ke bawah .....banyak pembangunan untuk kepentingan golongan dan menengah ke atas ,....mohon untuk pemerintah korupsi masih banyak dan jangan membuat proyek tapi dampak kedepannya agar bisa bermanfaat buat anak cucu kelak",2023-09-18T04:39:42Z,0,0
@achmadarief8229,"Ibu kota IndonesiaJakarta, sudah waktunya untuk pindah karena dulu nya memang tidak terjadi perencanaan yg tepat....dan tahun demi tahun sudah banyak pembangunan sehingga sudah mulai padat...populasi penduduk nya...negara Indonesia Luas, tidak seperti Singapura,Malaysia...",2023-09-18T01:49:46Z,0,0
@DumSum88,Mantaaaavvvv pak nyoman👍👍👍👍<br>Salam dari bali🐷🙏,2023-09-18T01:35:45Z,0,0
@Baharichanel121,Selain itu pindah Ibu Kota itu ada benarnya besuk presiden itu TDK asal Jawa saja luar Jawa pun bisa jd presiden  ramalan2 BMKG beberapa waktu yg lalu tanda2 atau prakiraan ada gempa besar namun demikian P.Jokowi itu ahli tirakat TDK heran filengnya benar sebelum terlambat sedia payung sblm hujan.,2023-09-17T23:05:48Z,0,0
@hendrischannel5432,Ya karena negara China ingin menguasai Indonesia dengan misi one belt one road. Maka akan dicaplok negri tercinta ini.,2023-09-17T10:14:28Z,0,0
@Jodsyoutube,"kalo doi pernah belajang, kalimantan itu paru2 dunia, kalo dia dibabat habis apa ga mikir dampak kedepan nya? oiya sama satu lagi, dia itu sebelahan dengan perbatasan, apa ga bahaya buat pertahanan indonesia dengan naro ibukota di perbatasan negara? ekwkwk kocikkkkk brooooo",2023-09-17T08:09:34Z,0,0
@Jodsyoutube,"buat cukong dong, buat syp lg🎉",2023-09-17T08:06:42Z,0,1
@NikenFebriyana,Tentang pemeratanitu adanya di tangan penguasa/ pejabat. Tp klw pejabatnya jd penghianat mana mungkin kesejahteraan/pemerataan akan sampe KPD rakyat.maaf undang2 itu siapa sih yg bikin?.kok di jadikan acuan.,2023-09-17T05:49:39Z,1,0
@NikenFebriyana,Kami rakyat nggak setuju ik n pindah nggak etis kayak kurang pekerjaan. Ngurusin yg Laen bnyk yg LBH penting  untuk apa mindah2in ikn. KY bnyk dwt anja utang luar negri aja numpuk.,2023-09-17T05:32:20Z,1,0
@rajabapa3897,"Pindah ibukota pemerataan hidup rakyat, p. Jawa sudah tdk layak huni gunungnya pd meleduk ancaman bagi umat.",2023-09-17T01:36:54Z,0,0
@sionmuthe03,Program pemerintah untuk masa depan NKRI cukup di ancungkan jempol demi kemakmuran bangsa.,2023-09-17T00:40:12Z,0,0
@vanzaavenuest4276,Ohh ke kota SARANJANA???<br>Apakah ini yang dinamakan<br>Jin lebih tahu terlebih dulu<br>Bahwa kalimantan akan jadi<br>Kota yang megah &amp; MODERN!!!,2023-09-16T18:31:28Z,0,0
@rioshanniofficial8565,"Jakarta masih kecil di banding Tokyo, Indonesia memang juaranya Gonta ganti ibukota negara",2023-09-15T21:40:03Z,0,0
@taslim403,Mimpi di siang bolong,2023-09-15T20:58:10Z,0,0
@joisandi4914,Buat indonesia kembar sunda nusantara gk bisa ya pindah di kalimantan,2023-09-15T18:17:52Z,0,0
@vikisugiri1391,DUIT dari mana bangun IKN...???????,2023-09-15T16:35:07Z,1,1
@daffaikan,Kaya sih bakal selesai di tahun 2030 yah karena sudah banyak yang sudah terbuat semoga biar lebih cepat amin biar Indonesia bisa jadi ekonomi paling kaya di dunia amin,2023-09-15T11:02:57Z,0,0
@rajagorganasution9294,"Buat apa kamu nanya ,",2023-09-15T07:21:51Z,0,0
@flowerpetals1749,"Semoga indonesia makin maju, jadi bbrp dusun yg terpencil juga merasakan fasilitas yg gak jauh beda dr jakarta.<br>Aku tinggal di jawa pelosok aja masih terasa bgt perbedaannya kalo pas pulkam.",2023-09-13T02:53:23Z,1,0
@ZanyCell-o4g,Buat apa  pindah lbih baik membayar hutangnya dong ...kita tau itu bgis tapi mmbuang biayanya besar,2023-09-13T01:34:57Z,0,1
@aantv5189,Semoga benar2 jadi forest city dengan energi ramah lingkungan dan terbarukan sesuai dengan konsep awal. 😀 dan yg paling penting tidak jadi ladang korupsi bagi para pejabat terkait.,2023-09-13T00:41:04Z,0,0
@rataknyana.4714,Jakarta sarang kadrun= kadal gurun (dabba) nusantara sarang katro =kadal tropis (biawak),2023-09-12T06:26:20Z,0,0
@luhutsianipar5627,Banyak orang tdk sadar klu 50 tahun yad Jakarta itu besar peluangnya utk tenggelam sebab penurunan permukaan tanah yg terus menerus.<br>Mari gunakan akal sehat.,2023-09-11T05:13:35Z,0,0
@RaishHasn,BEM UI DEBAT ISSUENYA IKN DUA KALI MASUK KELOBANG YG SAMA BODOOOH... PARU PARU HUTAN INDONESIA  LAYAK DIJADIKAN IBUKOTA. SEPERTI HALNYA GUNUNG DIPAPUA YANG MASUK MENURUN KEDALAM PERUT BUMI.ALAM LINDUNG TERJUAL DEMI BAYAR UTANG,2023-09-10T15:15:50Z,1,0
@masyogidestriyono8286,Jaminannya apa pindah ibukota buat kepadatan Jakarta berkurang ?,2023-09-10T04:37:26Z,0,0
@dasanhasan,Buat cari untung masuk kantong,2023-09-09T22:37:50Z,0,0
@EdyBanar,"Hanya orang orang yang tak suka dengan pembangunan IKN di kalimantan oleh presiden jokowi demi kemajuan negara , bangsa indonesia.",2023-09-09T22:27:13Z,0,0
@MSholehudin_Lcnt,Orang jawa sudah ndak ada pamor  ibu kota pindah,2023-09-09T12:28:05Z,0,0
@sutaritari946,"IKN ,dibangun intuk anak cucu kita serta cicit ,bukan untuk orang orang yg udah berumur 50 thn keatas ,disamping itu turut juga dibangun pasar.modern ,industri / pabrik &amp; perkantoran untuk usaha bagi penduduk IKN ,demikian",2023-09-09T09:23:41Z,0,0
@rayzoridho,"Saya orang Kalimantan asli moga aja ada hikmah nya , <br><br>takut nya makin buruk , seperti banyak utang , banyak investor asing",2023-09-09T07:01:28Z,0,1
@sugionosugiono2252,Non sens,2023-09-09T03:20:21Z,0,0
@triharyanto3515,"1 Minggu yang lalu, saya tersesat di dalam Ibukota,sampai 2 jam muter2 di dalamnya baru bisa keluar,pembangunannya sudah berjalan.Mabes Polrinya blm di bangun,gedung kementrian dan Istana sudah dibangun.",2023-09-08T23:51:23Z,0,0
@darulfamily1132,Mang krak emang uang nya Mbah yg di pekek bangung  sedangkan hutang nya milecit  tinggi bayar bungah nya aja gak mampu apalagi bayar babong nya ke pirit pirit metu tsi nya kuning,2023-09-08T18:00:04Z,0,0
@darulfamily1132,😂😂😂😂ibu kota buat ke pulauan  Pulo nya habis terjual jadi ibukota jadi mang krak   jakarta ke hilangan ibu kota Jakarta ibu kota Indonesia  jadi lagu jakarta hilang  mankanya Indonesia jadi hancur lebur ke deldb hutang dasar niat ancur negara ranya sendiri,2023-09-08T17:56:00Z,0,0
@ancapratama216,Permainan tingkat tinggi dgn keuangan superbesar proyek dll,2023-09-08T04:24:48Z,0,0
@masadepan3320,Buat proyek,2023-09-08T01:12:55Z,0,0
@ediutomo2617,Kenapa tidak dari dulu,2023-09-07T23:48:38Z,0,1
@kkumbuarifin,Kalau pak Ganjar yang jadi presiden nya pasti di lanjutin sesuai harapan pak Jokowi,2023-09-07T08:22:34Z,0,0
@MuhammadYusuf-dy4dh,Biar negara ibu kotanya pindah. Tapi Rakyat mengingat kan pada elit politik elit partai dan pejabat mudahkanlah rakyat mencari nafkah,2023-09-05T08:47:29Z,0,0
@NETIZEN62_KREATOR.,Sangat dekat sekali dengan malaysia 😂,2023-09-05T01:16:39Z,0,0
@julianapadlan9996,"Tapi masyarakat disana tidak bisa berbuat apa&quot;<br>SDM mereka kalah dengan yang lain ,sehingga sulit untuk mencari pekerjaan <br>Mendapatkan air pun sulit..<br>Itu sudah banyak beritanya..<br><br>Ya kita cukup bisa mendokan yang terbaik saja 🙏",2023-09-04T23:28:14Z,0,0
@DjuandaMoidady,Saya merasa bersyukur pemerintah memindahkan pusat ibu kota negara karena letaknya sudah adil pas ditengah tengah wilayah NKRI dan pasti pertumbuhan penduduknya merata begitu juga ekonominya jadi tidak berpusat di Jakarta saja,2023-09-04T13:16:20Z,0,0
@yeshanovia8829,"Di Saat NKRI terpuruk karena beban Utang Luar negri Pemerintah Jokowi palah membangun IKN juga dengan UTANG . itu akan membebani anak cucu kita kedepanya , Apakah itu suatu Keberhasilan ???? 🤣🤣🤣",2023-09-04T00:24:34Z,0,0
@ahmadwahid1459,"Konsep bagus kedepan bakal berantakan,sebab kita itu selalu merusak konsep,yg merusak Pejabat,Polri,TNi,Tidak ada yg berani melarangnya,itu penyakitnya.Diatas puncak Bogor itu banyak bangunan pejabat.jadi hemat saya omong kosong teratur,ujung ujungnya akan berantakan,alias melanggar",2023-09-03T07:20:11Z,0,0
@khoirudin229,"Jakarta gk layak lagian yg bangun belanda apa gk malu, mikir dong yg maju sikit",2023-09-03T03:25:45Z,0,1
@Salsabila-xd6gw,"IKN sudah terbangun,Langjutkan,oke",2023-09-02T07:21:02Z,0,0
@bijaijah523,YA BUAT BAGI2 JATAH PROYEK JUGA DAN IMPOR RAS TERTENTU?🤔🤔,2023-09-01T23:43:08Z,0,2
@MuhammadSyukur-m4m,Tunggu aja nanti,2023-08-31T14:42:03Z,0,0
@blackmamba1548,kalo sampe pindah kasian warga lokal sekitaran ikn,2023-08-31T08:13:25Z,0,0
@ikhsanwelly6753,Tidak Ada Guna IKN 😅😅😅😅😅,2023-08-31T05:36:19Z,0,0
@KaniaNazwawidiasari-iy2yf,Buat bancakan ladang korupsi,2023-08-30T20:36:17Z,0,0
@ajegkuham4724,Ga sabar menunggu kalian masuk oenjara semua..!,2023-08-30T17:22:36Z,0,1
@SuDarnoDarno-sy7dt,Yang pasti nanti penghuni IKN orang mata sipit..pribumi tersingkir..,2023-08-30T14:59:39Z,0,0
@Goohl553,"IKN layak di Kalimantan untuk kemajuan bangsa indonesia, hanya orang bodoh yg menolak IKN di kalimantan",2023-08-30T14:48:24Z,0,0
@suudi2752,"Pindah ya pindahlah... Gak masalah...tapi jangan diserahkan Cina.<br>Jika diserahin Cina ,berarti jual negara...",2023-08-30T13:41:54Z,0,0
@Suwarno-og3my,"Yg jelas jakarta sdh multi problem,,,,,banjir,,macet,,,padat,,,yg lebih  parah lagi  polusi  udara dan  air  laut  naik  ke  komplek warga,,,,,,,,,,,,ikn  solusi nx",2023-08-30T12:20:20Z,0,0
@erenmikasa2247,IKN...  Yes.. 😂👍👍,2023-08-30T11:42:48Z,0,0
@nawhki7195,Aku msih hidup nga ya 2045?,2023-08-30T08:42:44Z,0,0
@muhammadyahya9032,Sila ke 5 hannya patung tampa arti,2023-08-30T06:21:19Z,0,0
@Takyah8302,Setuju pemindahan IKN ke Kalimantan...Krn Kalimantan daerah yg strategis Indonesia dr segala penjuru...terletak ditengah n mudah dijangkau...pak Jokowi the best,2023-08-30T05:38:31Z,0,0
@dwisatrio7921,D pindah guna dapat proyek besar bos haa,2023-08-30T03:35:03Z,0,0
@hardi6584,Pindahlan pak jokowi jakarta kumuh banjir,2023-08-30T01:21:55Z,0,0
@siswoyo2366,saya stuju kalimantan jadi raja dari segala raja! dan saatnya jawa tunduk..ya gantian masa jawa mulu 😊,2023-08-29T20:10:00Z,0,4
@RyanSyah-d2o,Bwat nambah hutang negara jauh lebih besar min😂😂😂,2023-08-29T12:21:18Z,0,0
@crossix1568,Udah saatnya indonesia maju....,2023-08-29T12:10:08Z,0,0
